dis,dis_name,dis_group,dis_group_name,dis_system,dis_system_name,dis_name_eng,SexDisease,chronic
H36,分类于他处的疾病引起的视网膜疾患,H30-H36,脉络膜和视网膜疾患,H00-H59,眼和附器疾病,Retinal disorders in diseases classified elsewhere,0,1
H40,青光眼,H40-H42,青光眼,H00-H59,眼和附器疾病,Glaucoma,0,1
H42,分类于他处的疾病引起的青光眼,H40-H42,青光眼,H00-H59,眼和附器疾病,Glaucoma in diseases classified elsewhere,0,1
H43,玻璃体疾患,H43-H45,玻璃体和眼球疾患,H00-H59,眼和附器疾病,Disorders of vitreous body,0,1
H44,眼球疾患,H43-H45,玻璃体和眼球疾患,H00-H59,眼和附器疾病,Disorders of globe,0,1
H45,分类于他处的疾病引起的玻璃体和眼球疾患,H43-H45,玻璃体和眼球疾患,H00-H59,眼和附器疾病,Disorders of vitreous body and globe in diseases classified elsewhere,0,1
H46,视神经炎,H46-H48,视神经和视路疾患,H00-H59,眼和附器疾病,Optic neuritis,0,1
H47,视[第二]神经和视路的其他疾患,H46-H48,视神经和视路疾患,H00-H59,眼和附器疾病,Other disorders of optic [2nd] nerve and visual pathways,0,1
H48,分类于他处的疾病引起的视［第二］神经和视路疾患,H46-H48,视神经和视路疾患,H00-H59,眼和附器疾病,Disorders of optic [2nd] nerve and visual pathways in diseases classified elsewhere,0,1
H49,麻痹性斜视,H49-H52,眼球外肌、双眼运动、调节和屈光疾患,H00-H59,眼和附器疾病,Paralytic strabismus,0,2
H50,其他斜视,H49-H52,眼球外肌、双眼运动、调节和屈光疾患,H00-H59,眼和附器疾病,Other strabismus,0,0
H51,双眼运动的其他疾患,H49-H52,眼球外肌、双眼运动、调节和屈光疾患,H00-H59,眼和附器疾病,Other disorders of binocular movement,0,0
H52,屈光和调节疾患,H49-H52,眼球外肌、双眼运动、调节和屈光疾患,H00-H59,眼和附器疾病,Disorders of refraction and accommodation,0,0
H53,视觉障碍,H53-H54,视觉障碍和盲,H00-H59,眼和附器疾病,Visual disturbances,0,0
H54,"视力缺损,包括盲(双眼或单眼)",H53-H54,视觉障碍和盲,H00-H59,眼和附器疾病,Blindness and low vision,0,1
H55,眼震和其他不规则眼运动,H55-H59,眼和附器的其他疾患,H00-H59,眼和附器疾病,Nystagmus and other irregular eye movements,0,1
H57,眼和附器的其他疾患,H55-H59,眼和附器的其他疾患,H00-H59,眼和附器疾病,Other disorders of eye and adnexa,0,2
H58,分类于他处的疾病引起的眼和附器的其他疾患,H55-H59,眼和附器的其他疾患,H00-H59,眼和附器疾病,Other disorders of eye and adnexa in diseases classified elsewhere,0,2
H59,"眼和附器的操作后疾患,不可归类在他处者",H55-H59,眼和附器的其他疾患,H00-H59,眼和附器疾病,"Postprocedural disorders of eye and adnexa, not elsewhere classified",0,0
H60,外耳炎,H60-H62,外耳疾病,H60-H95,耳和乳突疾病,Otitis externa,0,2
H61,外耳的其他疾患,H60-H62,外耳疾病,H60-H95,耳和乳突疾病,Other disorders of external ear,0,2
H62,分类于他处的疾病引起的外耳疾患,H60-H62,外耳疾病,H60-H95,耳和乳突疾病,Disorders of external ear in diseases classified elsewhere,0,2
H65,非化脓性中耳炎,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Nonsuppurative otitis media,0,2
H66,化脓性和未特指的中耳炎,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Suppurative and unspecified otitis media,0,2
H67,分类于他处的疾病引起的中耳炎,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Otitis media in diseases classified elsewhere,0,0
H68,咽鼓管炎和阻塞,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Eustachian salpingitis and obstruction,0,2
H69,咽鼓管的其他疾患,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Other disorders of Eustachian tube,0,0
H70,乳突炎和有关情况,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Mastoiditis and related conditions,0,2
H71,中耳胆脂瘤,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Cholesteatoma of middle ear,0,0
H72,鼓膜穿孔,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Perforation of tympanic membrane,0,0
H73,鼓膜的其他疾患,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Other disorders of tympanic membrane,0,2
H74,中耳和乳突的其他疾患,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Other disorders of middle ear and mastoid,0,0
H75,分类于他处的疾病引起的中耳和乳突的其它疾患,H65-H75,中耳和乳突疾病,H60-H95,耳和乳突疾病,Other disorders of middle ear and mastoid in diseases classified elsewhere,0,0
H80,耳硬化,H80-H83,内耳疾病,H60-H95,耳和乳突疾病,Otosclerosis,0,0
H81,前庭功能疾患,H80-H83,内耳疾病,H60-H95,耳和乳突疾病,Disorders of vestibular function,0,2
H82,分类于他处的疾病引起的眩晕综合症,H80-H83,内耳疾病,H60-H95,耳和乳突疾病,Vertiginous syndromes in diseases classified elsewhere,0,0
H83,内耳的其他疾病,H80-H83,内耳疾病,H60-H95,耳和乳突疾病,Other diseases of inner ear,0,0
H90,传导性和感音神经性听觉丧失,H90-H95,耳的其他疾患,H60-H95,耳和乳突疾病,Conductive and sensorineural hearing loss,0,1
H91,其他听觉丧失,H90-H95,耳的其他疾患,H60-H95,耳和乳突疾病,Other hearing loss,0,2
H92,耳痛和耳渗出液,H90-H95,耳的其他疾患,H60-H95,耳和乳突疾病,Otalgia and effusion of ear,0,0
H93,"耳的其他疾患,不可归类在他处者",H90-H95,耳的其他疾患,H60-H95,耳和乳突疾病,"Other disorders of ear, not elsewhere classified",0,2
H94,分类于他处的疾病引起的耳和乳突的其它疾患,H90-H95,耳的其他疾患,H60-H95,耳和乳突疾病,Other disorders of ear in diseases classified elsewhere,0,0
H95,"耳和乳突的操作后疾患,不可归类在他处者",H90-H95,耳的其他疾患,H60-H95,耳和乳突疾病,"Postprocedural disorders of ear and mastoid process, not elsewhere classified",0,0
I00,"风湿热,未提及心脏受累",I00-I02,急性风湿热,I00-I99,循环系统疾病,Rheumatic fever without mention of heart involvement,0,0
I01,风湿热伴有心脏受累,I00-I02,急性风湿热,I00-I99,循环系统疾病,Rheumatic fever with heart involvement,0,0
I02,风湿性舞蹈症,I00-I02,急性风湿热,I00-I99,循环系统疾病,Rheumatic chorea,0,0
I05,风湿性二尖瓣疾病,I05-I09,慢性风湿性心脏病,I00-I99,循环系统疾病,Rheumatic mitral valve diseases,0,1
I06,风湿性主动脉瓣疾病,I05-I09,慢性风湿性心脏病,I00-I99,循环系统疾病,Rheumatic aortic valve diseases,0,1
I07,风湿性三尖瓣疾病,I05-I09,慢性风湿性心脏病,I00-I99,循环系统疾病,Rheumatic tricuspid valve diseases,0,1
I08,多个心瓣膜疾病,I05-I09,慢性风湿性心脏病,I00-I99,循环系统疾病,Multiple valve diseases,0,1
I09,其他风湿性心脏病,I05-I09,慢性风湿性心脏病,I00-I99,循环系统疾病,Other rheumatic heart diseases,0,1
I10,特发性(原发性)高血压,I10-I15,高血压病,I00-I99,循环系统疾病,Essential (primary) hypertension,0,1
I11,高血压心脏病,I10-I15,高血压病,I00-I99,循环系统疾病,Hypertensive heart disease,0,1
I12,高血压肾脏病,I10-I15,高血压病,I00-I99,循环系统疾病,Hypertensive renal disease,0,1
I13,高血压心脏和肾脏病,I10-I15,高血压病,I00-I99,循环系统疾病,Hypertensive heart and renal disease,0,1
I15,继发性高血压,I10-I15,高血压病,I00-I99,循环系统疾病,Secondary hypertension,0,1
I20,心绞痛,I20-I25,缺血性心脏病,I00-I99,循环系统疾病,Angina pectoris,0,1
I21,急性心肌梗死,I20-I25,缺血性心脏病,I00-I99,循环系统疾病,Acute myocardial infarction,0,1
I22,随后性心肌梗死,I20-I25,缺血性心脏病,I00-I99,循环系统疾病,Subsequent myocardial infarction,0,1
I23,急性心肌梗死后的某些近期并发症,I20-I25,缺血性心脏病,I00-I99,循环系统疾病,Certain current complications following acute myocardial infarction,0,1
I24,其他急性缺血性心脏病,I20-I25,缺血性心脏病,I00-I99,循环系统疾病,Other acute ischaemic heart diseases,0,1
I25,慢性缺血性心脏病,I20-I25,缺血性心脏病,I00-I99,循环系统疾病,Chronic ischaemic heart disease,0,1
I26,肺栓塞,I26-I28,肺源性心脏病和肺循环疾病,I00-I99,循环系统疾病,Pulmonary embolism,0,2
I27,其他肺源性心脏病,I26-I28,肺源性心脏病和肺循环疾病,I00-I99,循环系统疾病,Other pulmonary heart diseases,0,1
I28,肺血管的其他疾病,I26-I28,肺源性心脏病和肺循环疾病,I00-I99,循环系统疾病,Other diseases of pulmonary vessels,0,2
I30,急性心包炎,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Acute pericarditis,0,0
I31,心包的其他疾病,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Other diseases of pericardium,0,2
I32,分类于他处的疾病引起的心包炎,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Pericarditis in diseases classified elsewhere,0,0
I33,急性和亚急性心内膜炎,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Acute and subacute endocarditis,0,0
I34,非风湿性二尖瓣疾患,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Nonrheumatic mitral valve disorders,0,1
I35,非风湿性主动脉瓣疾患,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Nonrheumatic aortic valve disorders,0,1
I36,非风湿性三尖瓣疾患,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Nonrheumatic tricuspid valve disorders,0,1
I37,肺动脉瓣疾患,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Pulmonary valve disorders,0,1
I38,瓣膜未特指的心内膜炎,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,"Endocarditis, valve unspecified",0,1
I39,分类于他处的疾病引起的心内膜炎和心瓣膜疾患,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Endocarditis and heart valve disorders in diseases classified elsewhere,0,1
I40,急性心肌炎,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Acute myocarditis,0,0
I41,分类于他处的疾病引起的心肌炎,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Myocarditis in diseases classified elsewhere,0,0
I42,心肌病,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Cardiomyopathy,0,1
I43,分类于他处的疾病引起的心肌病,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Cardiomyopathy in diseases classified elsewhere,0,1
I44,房室传导阻滞和左束支传导阻滞,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Atrioventricular and left bundle-branch block,0,1
I45,其他传导疾患,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Other conduction disorders,0,1
I46,心脏停搏,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Cardiac arrest,0,1
I47,阵发性心动过速,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Paroxysmal tachycardia,0,1
I48,心房纤颤和扑动,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Atrial fibrillation and flutter,0,1
I49,其他心律失常,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Other cardiac arrhythmias,0,1
I50,心力衰竭,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Heart failure,0,1
I51,心脏病的并发症和不明确表述,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Complications and ill-defined descriptions of heart disease,0,1
I52,分类于他处的疾病引起的其他心脏疾患,I30-I52,其他类型的心脏病,I00-I99,循环系统疾病,Other heart disorders in diseases classified elsewhere,0,1
I60,蛛网膜下出血,I60-I69,脑血管病,I00-I99,循环系统疾病,Subarachnoid haemorrhage,0,1
I61,脑内出血,I60-I69,脑血管病,I00-I99,循环系统疾病,Intracerebral haemorrhage,0,1
I62,其他非创伤性颅内出血,I60-I69,脑血管病,I00-I99,循环系统疾病,Other nontraumatic intracranial haemorrhage,0,1
I63,脑梗死,I60-I69,脑血管病,I00-I99,循环系统疾病,Cerebral infarction,0,1
I64,"脑卒中,未特指为出血或梗死",I60-I69,脑血管病,I00-I99,循环系统疾病,"Stroke, not specified as haemorrhage or infarction",0,1
I65,"入脑前动脉的闭塞和狭窄,未造成脑梗死",I60-I69,脑血管病,I00-I99,循环系统疾病,"Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction",0,1
I66,"大脑动脉的闭塞和狭窄,未造成脑梗死",I60-I69,脑血管病,I00-I99,循环系统疾病,"Occlusion and stenosis of cerebral arteries, not resulting in cerebral infarction",0,1
I67,其他脑血管病,I60-I69,脑血管病,I00-I99,循环系统疾病,Other cerebrovascular diseases,0,1
I68,分类于他处的疾病引起的脑血管疾患,I60-I69,脑血管病,I00-I99,循环系统疾病,Cerebrovascular disorders in diseases classified elsewhere,0,1
I69,脑血管病后遗症,I60-I69,脑血管病,I00-I99,循环系统疾病,Sequelae of cerebrovascular disease,0,1
I70,动脉粥样硬化,I70-I79,动脉、小动脉和毛细血管疾病,I00-I99,循环系统疾病,Atherosclerosis,0,1
I71,主动脉瘤和主动脉夹层,I70-I79,动脉、小动脉和毛细血管疾病,I00-I99,循环系统疾病,Aortic aneurysm and dissection,0,1
I72,其他动脉瘤,I70-I79,动脉、小动脉和毛细血管疾病,I00-I99,循环系统疾病,Other aneurysm,0,1
I73,其他周围血管疾病,I70-I79,动脉、小动脉和毛细血管疾病,I00-I99,循环系统疾病,Other peripheral vascular diseases,0,1
I74,动脉栓塞和血栓形成,I70-I79,动脉、小动脉和毛细血管疾病,I00-I99,循环系统疾病,Arterial embolism and thrombosis,0,1
I77,动脉和小动脉的其他疾患,I70-I79,动脉、小动脉和毛细血管疾病,I00-I99,循环系统疾病,Other disorders of arteries and arterioles,0,1
I78,毛细血管疾病,I70-I79,动脉、小动脉和毛细血管疾病,I00-I99,循环系统疾病,Diseases of capillaries,0,2
I79,分类于他处的疾病引起的动脉、小动脉和毛细血管疾患,I70-I79,动脉、小动脉和毛细血管疾病,I00-I99,循环系统疾病,"Disorders of arteries, arterioles and capillaries in diseases classified elsewhere",0,1
I80,静脉炎和血栓性静脉炎,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Phlebitis and thrombophlebitis,0,0
I81,门静脉血栓形成,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Portal vein thrombosis,0,0
I82,其他静脉栓塞和血栓形成,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Other venous embolism and thrombosis,0,2
I83,下肢静脉曲张,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Varicose veins of lower extremities,0,0
I84,痔,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Haemorrhoids,0,2
I85,食管静脉曲张,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Oesophageal varices,0,1
I86,其他部位的静脉曲张,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Varicose veins of other sites,0,0
I87,静脉的其他疾患,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Other disorders of veins,0,2
I88,非特异性淋巴结炎,I80-I89,"静脉、淋巴管和淋巴结疾病,不可归类在他处者",I00-I99,循环系统疾病,Nonspecific lymphadenitis,0,2
